trip_id,vehicle_id,driver_id,origin_city,destination_city,status,planned_start,planned_end,actual_start,actual_end,actual_distance_km,avg_speed,max_speed,idle_time_mins,stoppage_count
TRP_000128,VH_0089,DRV_0089,Mumbai,Mumbai,COMPLETED,2025-01-20 09:51:00,2025-01-20 10:53:00,2025-01-20 09:51:00.098,2025-01-20 10:53:00.66,386.541,43.03,81.82,1.55,1
TRP_000129,VH_0089,DRV_0089,Mumbai,Mumbai,COMPLETED,2025-01-20 11:43:00,2025-01-20 12:46:00,2025-01-20 11:43:00.656,2025-01-20 12:46:00.734,59.011,43.2,81.3,4.15,1
TRP_000130,VH_0089,DRV_0089,Mumbai,Delhi,COMPLETED,2025-01-20 15:14:00,2025-01-20 16:24:00,2025-01-20 15:14:00.028,2025-01-20 16:24:00.202,67.589,42.13,82.47,3.4,1
TRP_000131,VH_0090,DRV_0090,Chennai,Chennai,COMPLETED,2025-01-20 12:51:00,2025-01-20 14:14:00,2025-01-20 12:51:00.828,2025-01-20 14:14:00.193,52.654,36.74,69.76,2.88,1
TRP_000132,VH_0090,DRV_0090,Chennai,Chennai,COMPLETED,2025-01-20 20:55:00,2025-01-20 21:29:00,2025-01-20 20:55:00.684,2025-01-20 21:29:00.929,26.734,35.95,61.19,1.57,1
TRP_000133,VH_0091,DRV_0091,Delhi,Delhi,COMPLETED,2025-01-20 13:51:00,2025-01-20 16:11:00,2025-01-20 13:51:00.279,2025-01-20 16:11:00.291,9381.627,57.1,111.94,5.8,1
TRP_000134,VH_0091,DRV_0091,Delhi,Delhi,COMPLETED,2025-01-20 15:21:00,2025-01-20 16:14:00,2025-01-20 15:21:00.967,2025-01-20 16:14:00.535,646.037,56.47,110.58,1.63,1
TRP_000135,VH_0091,DRV_0091,Delhi,Delhi,COMPLETED,2025-01-20 17:35:00,2025-01-20 18:50:00,2025-01-20 17:35:00.731,2025-01-20 18:50:00.389,84.974,56.05,111.55,5.05,1
TRP_000136,VH_0091,DRV_0091,Delhi,Delhi,COMPLETED,2025-01-20 19:00:00,2025-01-20 20:59:00,2025-01-20 19:00:00.689,2025-01-20 20:59:00.987,117.388,57.1,111.76,5.22,1
TRP_000137,VH_0092,DRV_0092,Chennai,Ahmedabad,COMPLETED,2025-01-20 13:55:00,2025-01-20 16:51:00,2025-01-20 13:55:00.886,2025-01-20 16:51:00.854,691.428,50.06,97.54,5.72,1
TRP_000138,VH_0092,DRV_0092,Chennai,Chennai,COMPLETED,2025-01-20 15:08:00,2025-01-20 17:07:00,2025-01-20 15:08:00.46,2025-01-20 17:07:00.532,632.152,49.99,97.76,3.97,1
TRP_000139,VH_0092,DRV_0092,Chennai,Lucknow,COMPLETED,2025-01-20 20:18:00,2025-01-21 00:08:00,2025-01-20 20:18:00.535,2025-01-21 00:08:00.372,202.768,50.78,97.96,7.92,1
TRP_000140,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-20 08:58:00,2025-01-20 10:55:00,2025-01-20 08:58:00.526,2025-01-20 10:55:00.822,267.037,49.35,97.99,5.58,1
TRP_000141,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-20 10:39:00,2025-01-20 14:11:00,2025-01-20 10:39:00.873,2025-01-20 14:11:00.352,409.88,49.56,97.82,8.88,1
TRP_000142,VH_0093,DRV_0093,Jaipur,Jaipur,COMPLETED,2025-01-20 19:20:00,2025-01-20 22:30:00,2025-01-20 19:20:00.649,2025-01-20 22:30:00.743,198.671,50.15,97.83,9.58,1
TRP_000143,VH_0094,DRV_0094,Pune,Ahmedabad,COMPLETED,2025-01-20 13:43:00,2025-01-20 15:43:00,2025-01-20 13:43:00.94,2025-01-20 15:43:00.523,53.886,35.46,65.97,7.27,1
TRP_000144,VH_0094,DRV_0094,Pune,Jaipur,COMPLETED,2025-01-20 19:03:00,2025-01-20 19:41:00,2025-01-20 19:03:00.195,2025-01-20 19:41:00.63,33.206,37.61,68.98,1.63,1
TRP_000145,VH_0095,DRV_0095,Hyderabad,Hyderabad,COMPLETED,2025-01-20 09:17:00,2025-01-20 10:42:00,2025-01-20 09:17:00.387,2025-01-20 10:42:00.954,69.864,36.36,67.65,4.2,1
TRP_000146,VH_0095,DRV_0095,Hyderabad,Hyderabad,COMPLETED,2025-01-20 12:22:00,2025-01-20 13:29:00,2025-01-20 12:22:00.001,2025-01-20 13:29:00.457,83.494,36.67,69.41,3.23,1
TRP_000147,VH_0095,DRV_0095,Hyderabad,Hyderabad,COMPLETED,2025-01-20 17:09:00,2025-01-20 18:55:00,2025-01-20 17:09:00.571,2025-01-20 18:55:00.629,93.264,36.28,69.11,6.15,1
TRP_000148,VH_0095,DRV_0095,Hyderabad,Delhi,COMPLETED,2025-01-20 20:03:00,2025-01-20 22:00:00,2025-01-20 20:03:00.903,2025-01-20 22:00:00.93,106.279,35.79,68.67,5.97,1
TRP_000149,VH_0096,DRV_0096,Chennai,Kolkata,COMPLETED,2025-01-20 13:09:00,2025-01-20 14:18:00,2025-01-20 13:09:00.882,2025-01-20 14:18:00.948,32.734,36.19,68.36,5.03,1
TRP_000150,VH_0097,DRV_0097,Bangalore,Ahmedabad,COMPLETED,2025-01-20 14:24:00,2025-01-20 16:18:00,2025-01-20 14:24:00.203,2025-01-20 16:18:00.223,132.654,56.45,111.55,7.22,1
TRP_000151,VH_0097,DRV_0097,Bangalore,Bangalore,COMPLETED,2025-01-20 16:53:00,2025-01-20 17:45:00,2025-01-20 16:53:00.905,2025-01-20 17:45:00.813,42.116,55.95,109.07,2.73,1
TRP_000152,VH_0097,DRV_0097,Bangalore,Bangalore,COMPLETED,2025-01-20 20:03:00,2025-01-20 23:01:00,2025-01-20 20:03:00.668,2025-01-20 23:01:00.283,186.338,56.34,109.65,10.2,1
TRP_000153,VH_0099,DRV_0099,Pune,Pune,COMPLETED,2025-01-20 09:39:00,2025-01-20 10:19:00,2025-01-20 09:39:00.056,2025-01-20 10:19:00.4,45.732,36.32,68.51,1.58,1
TRP_000154,VH_0099,DRV_0099,Pune,Pune,COMPLETED,2025-01-20 16:42:00,2025-01-20 17:28:00,2025-01-20 16:42:00.843,2025-01-20 17:28:00.441,59.711,36.4,67.73,1.75,1
TRP_000155,VH_0100,DRV_0100,Mumbai,Mumbai,COMPLETED,2025-01-20 12:52:00,2025-01-20 16:12:00,2025-01-20 12:52:00.455,2025-01-20 16:12:00.51,229.492,49.2,96.87,9.15,1
TRP_000156,VH_0100,DRV_0100,Mumbai,Mumbai,COMPLETED,2025-01-20 20:08:00,2025-01-20 23:04:00,2025-01-20 20:08:00.363,2025-01-20 23:04:00.805,173.312,50.34,97.1,6.22,1
TRP_000157,VH_0101,DRV_0101,Bangalore,Bangalore,IN_PROGRESS,2025-01-20 12:53:00,2025-01-20 13:42:00,2025-01-20 12:53:00.549,2025-01-20 13:42:00.289,91.349,41.99,80.57,2.65,1
TRP_000158,VH_0101,DRV_0101,Bangalore,Bangalore,COMPLETED,2025-01-20 13:40:00,2025-01-20 15:35:00,2025-01-20 13:40:00.623,2025-01-20 15:35:00.07,93.883,43.32,82.51,3.8,1
TRP_000159,VH_0102,DRV_0102,Kolkata,Kolkata,IN_PROGRESS,2025-01-20 08:25:00,2025-01-20 09:59:00,2025-01-20 08:25:00.778,2025-01-20 09:59:00.12,44.359,36.4,69.8,6.28,1
TRP_000160,VH_0103,DRV_0103,Hyderabad,Jaipur,COMPLETED,2025-01-20 14:44:00,2025-01-20 15:56:00,2025-01-20 14:44:00.713,2025-01-20 15:56:00.087,31.532,35.69,69.82,6.2,1
TRP_000161,VH_0103,DRV_0103,Hyderabad,Hyderabad,IN_PROGRESS,2025-01-20 20:01:00,2025-01-20 21:11:00,2025-01-20 20:01:00.355,2025-01-20 21:11:00.812,39.136,36.12,68.74,3.85,1
TRP_000162,VH_0104,DRV_0104,Jaipur,Hyderabad,COMPLETED,2025-01-20 06:02:00,2025-01-20 06:51:00,2025-01-20 06:02:00.229,2025-01-20 06:51:00.114,21.867,34.96,69.29,3.38,1
TRP_000163,VH_0104,DRV_0104,Jaipur,Jaipur,COMPLETED,2025-01-20 10:40:00,2025-01-20 11:35:00,2025-01-20 10:40:00.018,2025-01-20 11:35:00.142,48.886,36.71,68.94,3.43,1
TRP_000164,VH_0105,DRV_0105,Pune,Pune,COMPLETED,2025-01-20 09:00:00,2025-01-20 11:50:00,2025-01-20 09:00:00.557,2025-01-20 11:50:00.458,140.666,50.17,97.47,8.22,1
TRP_000165,VH_0105,DRV_0105,Pune,Pune,COMPLETED,2025-01-20 12:24:00,2025-01-20 13:40:00,2025-01-20 12:24:00.148,2025-01-20 13:40:00.018,52.635,50.9,95.91,3.85,1
TRP_000166,VH_0106,DRV_0106,Delhi,Lucknow,COMPLETED,2025-01-20 10:03:00,2025-01-20 11:51:00,2025-01-20 10:03:00.24,2025-01-20 11:51:00.395,151.056,56.92,110.34,3.6,1
TRP_000167,VH_0106,DRV_0106,Delhi,Delhi,IN_PROGRESS,2025-01-20 17:38:00,2025-01-20 18:50:00,2025-01-20 17:38:00.748,2025-01-20 18:50:00.876,135.968,57.27,105.91,2.23,1
TRP_000168,VH_0107,DRV_0107,Kolkata,Bangalore,COMPLETED,2025-01-20 10:03:00,2025-01-20 11:45:00,2025-01-20 10:03:00.123,2025-01-20 11:45:00.55,64.643,36.18,69.99,5.9,1
TRP_000169,VH_0107,DRV_0107,Kolkata,Kolkata,COMPLETED,2025-01-20 14:37:00,2025-01-20 15:16:00,2025-01-20 14:37:00.733,2025-01-20 15:16:00.205,77.798,38.23,69.88,1.12,1
TRP_000170,VH_0107,DRV_0107,Kolkata,Bangalore,COMPLETED,2025-01-20 19:23:00,2025-01-20 20:53:00,2025-01-20 19:23:00.245,2025-01-20 20:53:00.763,79.575,36.51,69.69,4.48,1
TRP_000171,VH_0108,DRV_0108,Mumbai,Mumbai,COMPLETED,2025-01-20 07:16:00,2025-01-20 09:36:00,2025-01-20 07:16:00.331,2025-01-20 09:36:00.35,117.752,57.15,111.87,5.58,1
TRP_000172,VH_0108,DRV_0108,Mumbai,Lucknow,COMPLETED,2025-01-20 12:24:00,2025-01-20 14:58:00,2025-01-20 12:24:00.308,2025-01-20 14:58:00.033,118.275,56.66,109.04,5.32,1
TRP_000173,VH_0110,DRV_0110,Jaipur,Jaipur,COMPLETED,2025-01-20 08:25:00,2025-01-20 09:11:00,2025-01-20 08:25:00.964,2025-01-20 09:11:00.913,21.993,35.99,68.53,1.6,1
TRP_000174,VH_0110,DRV_0110,Jaipur,Bangalore,COMPLETED,2025-01-20 09:19:00,2025-01-20 10:29:00,2025-01-20 09:19:00.835,2025-01-20 10:29:00.384,42.916,36.11,69.84,4.5,1
TRP_000175,VH_0110,DRV_0110,Jaipur,Jaipur,COMPLETED,2025-01-20 18:04:00,2025-01-20 18:37:00,2025-01-20 18:04:00.771,2025-01-20 18:37:00.268,139.092,37.25,69.93,1.0,1
TRP_000176,VH_0111,DRV_0111,Delhi,Lucknow,COMPLETED,2025-01-20 06:40:00,2025-01-20 08:17:00,2025-01-20 06:40:00.904,2025-01-20 08:17:00.66,67.468,55.91,110.5,5.17,1
TRP_000177,VH_0113,DRV_0113,Mumbai,Mumbai,COMPLETED,2025-01-20 14:46:00,2025-01-20 16:29:00,2025-01-20 14:46:00.617,2025-01-20 16:29:00.539,79.194,35.48,68.49,6.42,1
TRP_000179,VH_0114,DRV_0114,Mumbai,Jaipur,COMPLETED,2025-01-20 14:50:00,2025-01-20 17:24:00,2025-01-20 14:50:00.115,2025-01-20 17:24:00.027,1000.189,56.03,110.02,10.5,1
TRP_000180,VH_0114,DRV_0114,Mumbai,Bangalore,COMPLETED,2025-01-20 16:28:00,2025-01-20 18:57:00,2025-01-20 16:28:00.987,2025-01-20 18:57:00.187,635.468,56.76,110.13,5.72,1
TRP_000182,VH_0115,DRV_0115,Kolkata,Kolkata,COMPLETED,2025-01-20 13:57:00,2025-01-20 16:20:00,2025-01-20 13:57:00.381,2025-01-20 16:20:00.482,162.097,57.09,111.57,9.42,1
TRP_000183,VH_0115,DRV_0115,Kolkata,Kolkata,COMPLETED,2025-01-20 19:05:00,2025-01-20 20:17:00,2025-01-20 19:05:00.811,2025-01-20 20:17:00.683,126.858,54.25,109.66,4.53,1
TRP_000184,VH_0116,DRV_0116,Pune,Pune,COMPLETED,2025-01-20 06:23:00,2025-01-20 09:17:00,2025-01-20 06:23:00.06,2025-01-20 09:17:00.717,341.509,56.89,111.36,5.72,1
TRP_000185,VH_0116,DRV_0116,Pune,Pune,COMPLETED,2025-01-20 07:32:00,2025-01-20 09:16:00,2025-01-20 07:32:00.515,2025-01-20 09:16:00.94,682.69,55.39,110.1,3.58,1
TRP_000186,VH_0116,DRV_0116,Pune,Pune,COMPLETED,2025-01-20 12:38:00,2025-01-20 15:28:00,2025-01-20 12:38:00.829,2025-01-20 15:28:00.958,170.07,56.64,110.79,10.58,1
TRP_000187,VH_0116,DRV_0116,Pune,Pune,COMPLETED,2025-01-20 21:15:00,2025-01-20 23:09:00,2025-01-20 21:15:00.534,2025-01-20 23:09:00.635,126.155,55.38,108.6,6.27,1
TRP_000188,VH_0117,DRV_0117,Mumbai,Mumbai,COMPLETED,2025-01-20 17:32:00,2025-01-20 21:28:00,2025-01-20 17:32:00.713,2025-01-20 21:28:00.254,155.122,50.03,97.6,12.28,1
TRP_000189,VH_0119,DRV_0119,Chennai,Lucknow,COMPLETED,2025-01-20 19:13:00,2025-01-20 20:35:00,2025-01-20 19:13:00.501,2025-01-20 20:35:00.903,74.82,43.03,83.3,1124.17,1
TRP_000190,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-20 09:12:00,2025-01-20 10:47:00,2025-01-20 09:12:00.983,2025-01-20 10:47:00.949,165.077,55.85,109.93,4.43,1
TRP_000191,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-20 10:33:00,2025-01-20 12:15:00,2025-01-20 10:33:00.13,2025-01-20 12:15:00.257,548.416,56.45,111.17,3.72,1
TRP_000192,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-20 11:28:00,2025-01-20 13:08:00,2025-01-20 11:28:00.047,2025-01-20 13:08:00.08,473.667,56.86,111.22,3.98,1
TRP_000193,VH_0120,DRV_0120,Lucknow,Lucknow,COMPLETED,2025-01-20 16:17:00,2025-01-20 18:37:00,2025-01-20 16:17:00.794,2025-01-20 18:37:00.143,133.116,55.98,108.72,6.57,1
TRP_000194,VH_0121,DRV_0121,Delhi,Delhi,COMPLETED,2025-01-20 15:18:00,2025-01-20 17:17:00,2025-01-20 15:18:00.514,2025-01-20 17:17:00.146,100.214,42.65,83.16,7.77,1
TRP_000195,VH_0122,DRV_0122,Delhi,Delhi,COMPLETED,2025-01-20 10:25:00,2025-01-20 11:30:00,2025-01-20 10:25:00.646,2025-01-20 11:30:00.406,48.268,51.73,97.73,1.88,1
TRP_000196,VH_0122,DRV_0122,Delhi,Delhi,COMPLETED,2025-01-20 20:46:00,2025-01-20 21:53:00,2025-01-20 20:46:00.315,2025-01-20 21:53:00.554,117.147,48.4,97.95,4.8,1
TRP_000197,VH_0124,DRV_0124,Jaipur,Jaipur,COMPLETED,2025-01-20 19:34:00,2025-01-20 21:03:00,2025-01-20 19:34:00.33,2025-01-20 21:03:00.544,54.738,43.89,83.78,3.1,1
TRP_000198,VH_0125,DRV_0125,Pune,Pune,COMPLETED,2025-01-20 06:05:00,2025-01-20 08:43:00,2025-01-20 06:05:00.683,2025-01-20 08:43:00.997,108.014,51.09,97.26,6.38,1
TRP_000199,VH_0125,DRV_0125,Pune,Pune,COMPLETED,2025-01-20 09:17:00,2025-01-20 12:41:00,2025-01-20 09:17:00.637,2025-01-20 12:41:00.487,181.047,49.49,96.92,11.13,1
TRP_000200,VH_0126,DRV_0126,Pune,Bangalore,COMPLETED,2025-01-20 10:09:00,2025-01-20 11:13:00,2025-01-20 10:09:00.929,2025-01-20 11:13:00.058,147.344,57.35,109.5,3.57,1
TRP_000201,VH_0126,DRV_0126,Pune,Pune,COMPLETED,2025-01-20 11:11:00,2025-01-20 12:59:00,2025-01-20 11:11:00.849,2025-01-20 12:59:00.049,86.025,57.18,111.87,2.95,1
TRP_000202,VH_0126,DRV_0126,Pune,Bangalore,IN_PROGRESS,2025-01-20 17:26:00,2025-01-20 19:17:00,2025-01-20 17:26:00.228,2025-01-20 19:17:00.048,142.306,56.51,108.26,4.93,1
TRP_000203,VH_0126,DRV_0126,Pune,Pune,COMPLETED,2025-01-20 21:34:00,2025-01-21 00:27:00,2025-01-20 21:34:00.26,2025-01-21 00:27:00.456,207.063,55.8,110.27,120.37,1
TRP_000204,VH_0127,DRV_0127,Hyderabad,Hyderabad,COMPLETED,2025-01-20 12:21:00,2025-01-20 15:12:00,2025-01-20 12:21:00.529,2025-01-20 15:12:00.925,165.162,56.58,109.28,5.75,1
TRP_000205,VH_0127,DRV_0127,Hyderabad,Hyderabad,COMPLETED,2025-01-20 14:34:00,2025-01-20 16:30:00,2025-01-20 14:34:00.855,2025-01-20 16:30:00.729,161.099,57.47,111.49,4.1,1
TRP_000206,VH_0128,DRV_0128,Mumbai,Mumbai,COMPLETED,2025-01-20 15:03:00,2025-01-20 17:00:00,2025-01-20 15:03:00.315,2025-01-20 17:00:00.604,54.443,37.03,68.63,6.18,1
TRP_000207,VH_0129,DRV_0129,Hyderabad,Hyderabad,COMPLETED,2025-01-20 10:57:00,2025-01-20 12:22:00,2025-01-20 10:57:00.158,2025-01-20 12:22:00.726,48.107,42.97,83.11,5.17,1
TRP_000208,VH_0129,DRV_0129,Hyderabad,Hyderabad,COMPLETED,2025-01-20 14:40:00,2025-01-20 16:38:00,2025-01-20 14:40:00.664,2025-01-20 16:38:00.522,93.238,43.8,82.07,5.28,1
TRP_000209,VH_0130,DRV_0130,Delhi,Delhi,COMPLETED,2025-01-20 06:48:00,2025-01-20 07:42:00,2025-01-20 06:48:00.379,2025-01-20 07:42:00.411,25.895,36.35,65.06,4.03,1
TRP_000210,VH_0130,DRV_0130,Delhi,Chennai,COMPLETED,2025-01-20 08:40:00,2025-01-20 09:57:00,2025-01-20 08:40:00.978,2025-01-20 09:57:00.971,728.691,36.09,69.84,2.05,1
TRP_000211,VH_0130,DRV_0130,Delhi,Bangalore,COMPLETED,2025-01-20 09:04:00,2025-01-20 10:01:00,2025-01-20 09:04:00.231,2025-01-20 10:01:00.619,635.236,36.9,68.65,1.98,1
TRP_000212,VH_0132,DRV_0132,Lucknow,Lucknow,COMPLETED,2025-01-20 07:42:00,2025-01-20 09:27:00,2025-01-20 07:42:00.388,2025-01-20 09:27:00.058,62.75,35.9,68.63,6.9,1
TRP_000213,VH_0132,DRV_0132,Lucknow,Lucknow,COMPLETED,2025-01-20 21:21:00,2025-01-20 22:19:00,2025-01-20 21:21:00.107,2025-01-20 22:19:00.979,45.229,35.94,68.78,2.17,1
TRP_000214,VH_0133,DRV_0133,Bangalore,Bangalore,COMPLETED,2025-01-20 10:17:00,2025-01-20 11:26:00,2025-01-20 10:17:00.071,2025-01-20 11:26:00.329,61.2,48.46,94.71,119.63,1
TRP_000215,VH_0133,DRV_0133,Bangalore,Bangalore,COMPLETED,2025-01-20 11:52:00,2025-01-20 14:02:00,2025-01-20 11:52:00.838,2025-01-20 14:02:00.702,115.173,49.09,97.52,6.6,1
TRP_000216,VH_0133,DRV_0133,Bangalore,Ahmedabad,IN_PROGRESS,2025-01-20 15:14:00,2025-01-20 17:08:00,2025-01-20 15:14:00.726,2025-01-20 17:08:00.5,93.086,49.86,96.63,4.55,1
TRP_000217,VH_0135,DRV_0135,Delhi,Delhi,COMPLETED,2025-01-20 16:05:00,2025-01-20 16:53:00,2025-01-20 16:05:00.12,2025-01-20 16:53:00.673,35.703,56.73,110.42,2.1,1
TRP_000218,VH_0137,DRV_0137,Ahmedabad,Ahmedabad,COMPLETED,2025-01-20 13:31:00,2025-01-20 16:14:00,2025-01-20 13:31:00.445,2025-01-20 16:14:00.594,111.658,50.41,97.18,8.73,1
TRP_000219,VH_0137,DRV_0137,Ahmedabad,Ahmedabad,COMPLETED,2025-01-20 18:38:00,2025-01-20 20:49:00,2025-01-20 18:38:00.632,2025-01-20 20:49:00.063,154.114,49.67,97.49,5.52,1
TRP_000220,VH_0138,DRV_0138,Pune,Jaipur,COMPLETED,2025-01-20 07:29:00,2025-01-20 08:55:00,2025-01-20 07:29:00.894,2025-01-20 08:55:00.9,98.388,55.87,109.48,3.67,1
TRP_000221,VH_0139,DRV_0139,Kolkata,Mumbai,COMPLETED,2025-01-20 13:33:00,2025-01-20 15:15:00,2025-01-20 13:33:00.492,2025-01-20 15:15:00.093,76.159,51.16,97.88,2.6,1
TRP_000222,VH_0140,DRV_0140,Hyderabad,Lucknow,COMPLETED,2025-01-20 13:03:00,2025-01-20 13:46:00,2025-01-20 13:03:00.921,2025-01-20 13:46:00.612,21.459,36.36,66.58,1.63,1
TRP_000223,VH_0140,DRV_0140,Hyderabad,Hyderabad,COMPLETED,2025-01-20 16:18:00,2025-01-20 17:53:00,2025-01-20 16:18:00.559,2025-01-20 17:53:00.651,78.58,36.07,69.66,155.0,1
TRP_000224,VH_0141,DRV_0141,Lucknow,Lucknow,COMPLETED,2025-01-20 14:43:00,2025-01-20 18:29:00,2025-01-20 14:43:00.795,2025-01-20 18:29:00.03,10611.809,50.42,97.45,5.85,1
TRP_000225,VH_0141,DRV_0141,Lucknow,Lucknow,COMPLETED,2025-01-20 16:47:00,2025-01-20 18:57:00,2025-01-20 16:47:00.455,2025-01-20 18:57:00.858,1644.835,49.64,95.53,2.5,1
TRP_000226,VH_0141,DRV_0141,Lucknow,Lucknow,COMPLETED,2025-01-20 17:42:00,2025-01-20 19:56:00,2025-01-20 17:42:00.987,2025-01-20 19:56:00.926,10468.494,49.22,97.42,2.7,1
TRP_000227,VH_0141,DRV_0141,Lucknow,Kolkata,COMPLETED,2025-01-20 18:45:00,2025-01-20 22:18:00,2025-01-20 18:45:00.055,2025-01-20 22:18:00.639,523.052,50.07,97.99,6.87,1
TRP_000228,VH_0142,DRV_0142,Jaipur,Jaipur,COMPLETED,2025-01-20 07:53:00,2025-01-20 10:52:00,2025-01-20 07:53:00.794,2025-01-20 10:52:00.409,138.496,56.87,111.58,7.13,1
TRP_000229,VH_0142,DRV_0142,Jaipur,Jaipur,COMPLETED,2025-01-20 18:26:00,2025-01-20 20:50:00,2025-01-20 18:26:00.769,2025-01-20 20:50:00.891,154.685,56.46,111.97,7.47,1
TRP_000230,VH_0142,DRV_0142,Jaipur,Jaipur,COMPLETED,2025-01-20 21:41:00,2025-01-21 00:03:00,2025-01-20 21:41:00.151,2025-01-21 00:03:00.907,181.349,55.94,111.01,6.52,1
TRP_000231,VH_0144,DRV_0144,Chennai,Jaipur,COMPLETED,2025-01-20 21:35:00,2025-01-20 22:48:00,2025-01-20 21:35:00.867,2025-01-20 22:48:00.887,51.675,55.09,104.59,3.02,1
TRP_000232,VH_0145,DRV_0145,Delhi,Delhi,COMPLETED,2025-01-20 12:51:00,2025-01-20 14:49:00,2025-01-20 12:51:00.272,2025-01-20 14:49:00.791,1997.849,56.36,109.53,4.63,1
TRP_000233,VH_0145,DRV_0145,Delhi,Delhi,COMPLETED,2025-01-20 13:36:00,2025-01-20 14:54:00,2025-01-20 13:36:00.038,2025-01-20 14:54:00.012,1363.839,56.65,84.62,1.33,1
TRP_000234,VH_0146,DRV_0146,Pune,Mumbai,COMPLETED,2025-01-20 09:35:00,2025-01-20 10:54:00,2025-01-20 09:35:00.248,2025-01-20 10:54:00.97,49.512,48.62,97.17,6.23,1
TRP_000235,VH_0148,DRV_0148,Mumbai,Mumbai,COMPLETED,2025-01-20 20:28:00,2025-01-20 22:12:00,2025-01-20 20:28:00.017,2025-01-20 22:12:00.801,112.434,57.23,111.73,5.93,1
TRP_000236,VH_0149,DRV_0149,Delhi,Kolkata,IN_PROGRESS,2025-01-20 19:47:00,2025-01-20 20:47:00,2025-01-20 19:47:00.787,2025-01-20 20:47:00.718,96.211,58.61,109.27,1.07,1
TRP_000237,VH_0150,DRV_0150,Hyderabad,Hyderabad,COMPLETED,2025-01-20 06:17:00,2025-01-20 08:50:00,2025-01-20 06:17:00.647,2025-01-20 08:50:00.631,106.683,50.88,97.7,6.38,1
TRP_000238,VH_0150,DRV_0150,Hyderabad,Hyderabad,COMPLETED,2025-01-20 11:27:00,2025-01-20 13:27:00,2025-01-20 11:27:00.573,2025-01-20 13:27:00.665,131.041,49.77,94.02,7.55,1
TRP_000239,VH_0150,DRV_0150,Hyderabad,Hyderabad,COMPLETED,2025-01-20 16:41:00,2025-01-20 17:42:00,2025-01-20 16:41:00.843,2025-01-20 17:42:00.419,91.861,49.06,97.54,3.22,1
TRP_000240,VH_0151,DRV_0151,Kolkata,Kolkata,IN_PROGRESS,2025-01-20 16:46:00,2025-01-20 18:45:00,2025-01-20 16:46:00.681,2025-01-20 18:45:00.127,102.332,43.5,83.05,4.83,1
TRP_000241,VH_0153,DRV_0153,Mumbai,Mumbai,COMPLETED,2025-01-20 08:21:00,2025-01-20 09:07:00,2025-01-20 08:21:00.359,2025-01-20 09:07:00.287,34.639,43.2,83.18,2.1,1
TRP_000242,VH_0153,DRV_0153,Mumbai,Pune,COMPLETED,2025-01-20 10:58:00,2025-01-20 11:56:00,2025-01-20 10:58:00.35,2025-01-20 11:56:00.386,53.855,41.54,77.19,33.97,1
TRP_000243,VH_0154,DRV_0154,Bangalore,Bangalore,COMPLETED,2025-01-20 16:33:00,2025-01-20 18:08:00,2025-01-20 16:33:00.756,2025-01-20 18:08:00.447,65.942,55.56,110.6,4.28,1
TRP_000244,VH_0155,DRV_0155,Mumbai,Mumbai,COMPLETED,2025-01-20 12:35:00,2025-01-20 13:08:00,2025-01-20 12:35:00.846,2025-01-20 13:08:00.53,17.633,42.58,73.77,1.07,1
TRP_000245,VH_0155,DRV_0155,Mumbai,Ahmedabad,COMPLETED,2025-01-20 18:01:00,2025-01-20 19:52:00,2025-01-20 18:01:00.297,2025-01-20 19:52:00.891,415.428,43.55,83.77,5.8,1
TRP_000246,VH_0155,DRV_0155,Mumbai,Mumbai,COMPLETED,2025-01-20 19:31:00,2025-01-20 20:51:00,2025-01-20 19:31:00.432,2025-01-20 20:51:00.642,72.603,41.14,79.38,6.98,1
TRP_000247,VH_0155,DRV_0155,Mumbai,Mumbai,IN_PROGRESS,2025-01-20 21:20:00,2025-01-20 23:16:00,2025-01-20 21:20:00.909,2025-01-20 23:16:00.756,102.656,43.31,83.01,3.95,1
TRP_000248,VH_0158,DRV_0158,Kolkata,Kolkata,IN_PROGRESS,2025-01-20 18:40:00,2025-01-20 20:58:00,2025-01-20 18:40:00.329,2025-01-20 20:58:00.699,172.852,55.82,109.91,8.55,1
TRP_000250,VH_0159,DRV_0159,Jaipur,Jaipur,COMPLETED,2025-01-20 21:37:00,2025-01-20 22:45:00,2025-01-20 21:37:00.486,2025-01-20 22:45:00.828,59.279,42.9,82.68,3.77,1
TRP_000251,VH_0160,DRV_0160,Pune,Pune,COMPLETED,2025-01-20 10:20:00,2025-01-20 12:19:00,2025-01-20 10:20:00.15,2025-01-20 12:19:00.927,342.004,36.2,69.3,4.45,1
TRP_000252,VH_0160,DRV_0160,Pune,Pune,IN_PROGRESS,2025-01-20 11:24:00,2025-01-20 12:11:00,2025-01-20 11:24:00.854,2025-01-20 12:11:00.049,557.805,35.19,68.28,1.48,1
TRP_000253,VH_0161,DRV_0161,Pune,Pune,COMPLETED,2025-01-20 10:17:00,2025-01-20 10:57:00,2025-01-20 10:17:00.251,2025-01-20 10:57:00.907,30.079,36.14,68.4,2.55,1
